6642540	3192302	6642540	3203178	6631662	3203178	6631662	3192302	103110
6652510	3193206	6652510	3204084	6641632	3204084	6641632	3193206	103111
6662480	3194112	6662480	3204990	6651602	3204990	6651602	3194112	103112
6675174	3165106	6675174	3175986	6664292	3175986	6664292	3165106	103201
6685146	3166012	6685146	3176896	6674264	3176896	6674264	3166012	103202
6695118	3166922	6695118	3177804	6684236	3177804	6684236	3166922	103203
6674266	3175078	6674266	3185958	6663386	3185958	6663386	3175078	103204
6684238	3175984	6684238	3186866	6673356	3186866	6673356	3175984	103205
6694210	3176894	6694210	3187776	6683326	3187776	6683326	3176894	103206
6673358	3185048	6673358	3195928	6662478	3195928	6662478	3185048	103207
6683328	3185956	6683328	3196836	6672448	3196836	6672448	3185956	103208
6693300	3186864	6693300	3197746	6682418	3197746	6682418	3186864	103209
6672450	3195020	6672450	3205898	6661572	3205898	6661572	3195020	103210
6682420	3195926	6682420	3206806	6671540	3206806	6671540	3195926	103211
6692390	3196834	6692390	3207714	6681510	3207714	6681510	3196834	103212
6641634	3202272	6641634	3213148	6630758	3213148	6630758	3202272	103301
6651604	3203176	6651604	3214054	6640728	3214054	6640728	3203176	103302
6661574	3204082	6661574	3214960	6650696	3214960	6650696	3204082	103303
6640730	3212242	6640730	3223116	6629854	3223116	6629854	3212242	103304
6650698	3213146	6650698	3224022	6639822	3224022	6639822	3213146	103305
6660666	3214052	6660666	3224928	6649790	3224928	6649790	3214052	103306
6639824	3222210	6639824	3233084	6628950	3233084	6628950	3222210	103307
6649792	3223114	6649792	3233990	6638918	3233990	6638918	3223114	103308
6659760	3224020	6659760	3234896	6648884	3234896	6648884	3224020	103309
6638920	3232178	6638920	3243050	6628046	3243050	6628046	3232178	103310
6648886	3233082	6648886	3243956	6638012	3243956	6638012	3233082	103311
6658854	3233988	6658854	3244862	6647980	3244862	6647980	3233988	103312
6638014	3242144	6638014	3247532	6627640	3247532	6627640	3242144	103313
6647982	3243048	6647982	3248210	6637626	3248210	6637626	3243048	103314
6657948	3243954	6657948	3248890	6647614	3248890	6647614	3243954	103315
6671542	3204988	6671542	3215866	6660664	3215866	6660664	3204988	103401
6681512	3205896	6681512	3216774	6670634	3216774	6670634	3205896	103402
6691480	3206804	6691480	3217684	6680602	3217684	6680602	3206804	103403
6670636	3214958	6670636	3225834	6659758	3225834	6659758	3214958	103404
6680604	3215864	6680604	3226742	6669726	3226742	6669726	3215864	103405
6690572	3216772	6690572	3227652	6679694	3227652	6679694	3216772	103406
6669728	3224926	6669728	3235802	6658852	3235802	6658852	3224926	103407
6679696	3225832	6679696	3236710	6668818	3236710	6668818	3225832	103408
6689662	3226740	6689662	3237618	6678786	3237618	6678786	3226740	103409
6668820	3234894	6668820	3245768	6657946	3245768	6657946	3234894	103410
6678788	3235800	6678788	3246676	6667912	3246676	6667912	3235800	103411
6688754	3236708	6688754	3247584	6677878	3247584	6677878	3236708	103412
6667914	3244860	6667914	3249572	6657600	3249572	6657600	3244860	103413
6677880	3245766	6677880	3250254	6667586	3250254	6667586	3245766	103414
6687844	3246674	6687844	3250934	6677572	3250934	6677572	3246674	103415
6705090	3167830	6705090	3178714	6694208	3178714	6694208	3167830	104101
6715062	3168742	6715062	3179626	6704178	3179626	6704178	3168742	104102
6725034	3169652	6725034	3180538	6714150	3180538	6714150	3169652	104103
6704180	3177802	6704180	3188686	6693298	3188686	6693298	3177802	104104
6714152	3178712	6714152	3189596	6703268	3189596	6703268	3178712	104105
6724122	3179624	6724122	3190508	6713238	3190508	6713238	3179624	104106
6703270	3187774	6703270	3198656	6692388	3198656	6692388	3187774	104107
6713240	3188684	6713240	3199566	6702358	3199566	6702358	3188684	104108
6723210	3189594	6723210	3200478	6712328	3200478	6712328	3189594	104109
6702360	3197744	6702360	3208624	6691478	3208624	6691478	3197744	104110
6712330	3198654	6712330	3209534	6701448	3209534	6701448	3198654	104111
6722298	3199564	6722298	3210446	6711416	3210446	6711416	3199564	104112
6735006	3170564	6735006	3181450	6724120	3181450	6724120	3170564	104201
6744978	3171476	6744978	3182362	6734092	3182362	6734092	3171476	104202
6754948	3172390	6754948	3183276	6744062	3183276	6744062	3172390	104203
6734094	3180536	6734094	3191420	6723208	3191420	6723208	3180536	104204
6744064	3181448	6744064	3192332	6733178	3192332	6733178	3181448	104205
6754034	3182360	6754034	3193246	6743148	3193246	6743148	3182360	104206
6733180	3190506	6733180	3201390	6722296	3201390	6722296	3190506	104207
6743150	3191418	6743150	3202302	6732266	3202302	6732266	3191418	104208
6753120	3192330	6753120	3203216	6742234	3203216	6742234	3192330	104209
6732268	3200476	6732268	3211358	6721384	3211358	6721384	3200476	104210
6742236	3201388	6742236	3212270	6731354	3212270	6731354	3201388	104211
6752206	3202300	6752206	3213184	6741322	3213184	6741322	3202300	104212
6701450	3207712	6701450	3218592	6690570	3218592	6690570	3207712	104301
6711418	3208622	6711418	3219504	6700538	3219504	6700538	3208622	104302
6721386	3209532	6721386	3220414	6710506	3220414	6710506	3209532	104303
6700540	3217682	6700540	3228560	6689660	3228560	6689660	3217682	104304
6710508	3218590	6710508	3229470	6699628	3229470	6699628	3218590	104305
6720476	3219502	6720476	3230382	6709594	3230382	6709594	3219502	104306
6699630	3227650	6699630	3238528	6688752	3238528	6688752	3227650	104307
6709596	3228558	6709596	3239438	6698718	3239438	6698718	3228558	104308
6719564	3229468	6719564	3240348	6708684	3240348	6708684	3229468	104309
6698720	3237616	6698720	3251616	6687558	3251616	6687558	3237616	104310
6708686	3238526	6708686	3252300	6697544	3252300	6697544	3238526	104311
6718652	3239436	6718652	3252984	6707530	3252984	6707530	3239436	104312
6731356	3210444	6731356	3221326	6720474	3221326	6720474	3210444	104401
6741324	3211356	6741324	3222238	6730440	3222238	6730440	3211356	104402
6751292	3212268	6751292	3223152	6740408	3223152	6740408	3212268	104403
6730442	3220412	6730442	3231294	6719562	3231294	6719562	3220412	104404
6740410	3221324	6740410	3232206	6729528	3232206	6729528	3221324	104405
6750378	3222236	6750378	3233120	6739496	3233120	6739496	3222236	104406
6729530	3230380	6729530	3241260	6718650	3241260	6718650	3230380	104407
6739498	3231292	6739498	3242172	6728616	3242172	6728616	3231292	104408
6749464	3232204	6749464	3243086	6738582	3243086	6738582	3232204	104409
6728618	3240346	6728618	3253668	6717516	3253668	6717516	3240346	104410
6738584	3241258	6738584	3254354	6727502	3254354	6727502	3241258	104411
6748550	3242170	6748550	3255040	6737488	3255040	6737488	3242170	104412
6764920	3173304	6764920	3184192	6754032	3184192	6754032	3173304	113101
6774890	3174218	6774890	3185108	6764002	3185108	6764002	3174218	113102
6784862	3175134	6784862	3186024	6773972	3186024	6773972	3175134	113103
6764004	3183274	6764004	3194162	6753118	3194162	6753118	3183274	113104
6773974	3184190	6773974	3195078	6763088	3195078	6763088	3184190	113105
6783944	3185106	6783944	3195994	6773056	3195994	6773056	3185106	113106
6763090	3193244	6763090	3204130	6752204	3204130	6752204	3193244	113107
6773058	3194160	6773058	3205046	6762172	3205046	6762172	3194160	113108
6783028	3195076	6783028	3205962	6772142	3205962	6772142	3195076	113109
6762174	3203214	6762174	3214098	6751290	3214098	6751290	3203214	113110
6772144	3204128	6772144	3215014	6761258	3215014	6761258	3204128	113111
6782112	3205044	6782112	3215930	6771226	3215930	6771226	3205044	113112
6794832	3176052	6794832	3186940	6783942	3186940	6783942	3176052	113201
6804804	3176968	6804804	3187858	6793912	3187858	6793912	3176968	113202
6793914	3186022	6793914	3196910	6783026	3196910	6783026	3186022	113204
6803884	3186938	6803884	3197828	6792996	3197828	6792996	3186938	113205
6813854	3187856	6813854	3198746	6802964	3198746	6802964	3187856	113206
6792998	3195992	6792998	3206878	6782110	3206878	6782110	3195992	113207
6802966	3196908	6802966	3207796	6792078	3207796	6792078	3196908	113208
6812936	3197826	6812936	3208716	6802046	3208716	6802046	3197826	113209
6792080	3205960	6792080	3216846	6781194	3216846	6781194	3205960	113210
6802048	3206876	6802048	3217764	6791160	3217764	6791160	3206876	113211
6812016	3207794	6812016	3218682	6801128	3218682	6801128	3207794	113212
6761260	3213182	6761260	3224066	6750376	3224066	6750376	3213182	113301
6771228	3214096	6771228	3224982	6760342	3224982	6760342	3214096	113302
6781196	3215012	6781196	3225898	6770310	3225898	6770310	3215012	113303
6760344	3223150	6760344	3234034	6749462	3234034	6749462	3223150	113304
6770312	3224064	6770312	3234948	6759428	3234948	6759428	3224064	113305
6780278	3224980	6780278	3235864	6769394	3235864	6769394	3224980	113306
6759430	3233118	6759430	3244000	6748548	3244000	6748548	3233118	113307
6769396	3234032	6769396	3244914	6758514	3244914	6758514	3234032	113308
6779362	3234946	6779362	3245830	6768480	3245830	6768480	3234946	113309
6758516	3243084	6758516	3255726	6747474	3255726	6747474	3243084	113310
6768482	3243998	6768482	3256412	6757458	3256412	6757458	3243998	113311
6778446	3244912	6778446	3257100	6767444	3257100	6767444	3244912	113312
6791162	3215928	6791162	3226814	6780276	3226814	6780276	3215928	113401
6801130	3216844	6801130	3227732	6790244	3227732	6790244	3216844	113402
6811098	3217762	6811098	3228650	6800210	3228650	6800210	3217762	113403
6790246	3225896	6790246	3236780	6779360	3236780	6779360	3225896	113404
6800212	3226812	6800212	3237698	6789326	3237698	6789326	3226812	113405
6810178	3227730	6810178	3238616	6799292	3238616	6799292	3227730	113406
6789328	3235862	6789328	3246746	6778444	3246746	6778444	3235862	113407
6799294	3236778	6799294	3247664	6788410	3247664	6788410	3236778	113408
6809260	3237696	6809260	3248580	6798376	3248580	6798376	3237696	113409
6788412	3245828	6788412	3257788	6777430	3257788	6777430	3245828	113410
6798378	3246744	6798378	3258476	6787416	3258476	6787416	3246744	113411
6808342	3247662	6808342	3259166	6797400	3259166	6797400	3247662	113412
6823824	3188776	6823824	3199666	6812934	3199666	6812934	3188776	114104
6833794	3189696	6833794	3200586	6822902	3200586	6822902	3189696	114105
6822904	3198744	6822904	3209634	6812014	3209634	6812014	3198744	114107
6832872	3199664	6832872	3210554	6821982	3210554	6821982	3199664	114108
6842840	3200584	6842840	3211476	6831950	3211476	6831950	3200584	114109
6821984	3208714	6821984	3219602	6811096	3219602	6811096	3208714	114110
6831952	3209632	6831952	3220522	6821062	3220522	6821062	3209632	114111
6841920	3210552	6841920	3221442	6831030	3221442	6831030	3210552	114112
6853732	3191536	6853732	3202428	6842838	3202428	6842838	3191536	114204
6863700	3192458	6863700	3203352	6852808	3203352	6852808	3192458	114205
6873670	3193380	6873670	3204274	6862776	3204274	6862776	3193380	114206
6852810	3201506	6852810	3212396	6841918	3212396	6841918	3201506	114207
6862778	3202426	6862778	3213318	6851886	3213318	6851886	3202426	114208
6872746	3203350	6872746	3214242	6861852	3214242	6861852	3203350	114209
6851888	3211474	6851888	3222364	6840996	3222364	6840996	3211474	114210
6861854	3212394	6861854	3223286	6850964	3223286	6850964	3212394	114211
6871822	3213316	6871822	3224208	6860930	3224208	6860930	3213316	114212
6821064	3218680	6821064	3229568	6810176	3229568	6810176	3218680	114301
6831032	3219600	6831032	3230488	6820144	3230488	6820144	3219600	114302
6840998	3220520	6840998	3231408	6830110	3231408	6830110	3220520	114303
6820146	3228648	6820146	3239534	6809258	3239534	6809258	3228648	114304
6830112	3229566	6830112	3240454	6819224	3240454	6819224	3229566	114305
6840078	3230486	6840078	3241374	6829190	3241374	6829190	3230486	114306
6819226	3238614	6819226	3249500	6808340	3249500	6808340	3238614	114307
6829192	3239532	6829192	3250420	6818304	3250420	6818304	3239532	114308
6839156	3240452	6839156	3251340	6828270	3251340	6828270	3240452	114309
6818306	3248578	6818306	3259856	6807386	3259856	6807386	3248578	114310
6828272	3249498	6828272	3260546	6817370	3260546	6817370	3249498	114311
6838236	3250418	6838236	3261238	6827356	3261238	6827356	3250418	114312
6850966	3221440	6850966	3232330	6840076	3232330	6840076	3221440	114401
6860932	3222362	6860932	3233252	6850042	3233252	6850042	3222362	114402
6870898	3223284	6870898	3234174	6860008	3234174	6860008	3223284	114403
6850044	3231406	6850044	3242296	6839154	3242296	6839154	3231406	114404
6860010	3232328	6860010	3243218	6849120	3243218	6849120	3232328	114405
6869976	3233250	6869976	3244140	6859086	3244140	6859086	3233250	114406
6849122	3241372	6849122	3252260	6838234	3252260	6838234	3241372	114407
6859088	3242294	6859088	3253182	6848198	3253182	6848198	3242294	114408
6869052	3243216	6869052	3254104	6858164	3254104	6858164	3243216	114409
6848200	3251338	6848200	3261930	6837340	3261930	6837340	3251338	114410
6858166	3252258	6858166	3262622	6847326	3262622	6847326	3252258	114411
6868130	3253180	6868130	3263316	6857310	3263316	6857310	3253180	114412
6883638	3194304	6883638	3205198	6872744	3205198	6872744	3194304	123104
6893606	3195228	6893606	3206124	6882712	3206124	6882712	3195228	123105
6903574	3196154	6903574	3207048	6892680	3207048	6892680	3196154	123106
6882714	3204272	6882714	3215166	6871820	3215166	6871820	3204272	123107
6892682	3205196	6892682	3216090	6881788	3216090	6881788	3205196	123108
6902648	3206122	6902648	3217016	6891754	3217016	6891754	3206122	123109
6881790	3214240	6881790	3225132	6870896	3225132	6870896	3214240	123110
6891756	3215164	6891756	3226056	6880862	3226056	6880862	3215164	123111
6901722	3216088	6901722	3226982	6890830	3226982	6890830	3216088	123112
6934408	3188964	6934408	3199862	6923510	3199862	6923510	3188964	123203
6913542	3197078	6913542	3207974	6902646	3207974	6902646	3197078	123204
6923512	3198006	6923512	3208902	6912614	3208902	6912614	3198006	123205
6933478	3198932	6933478	3209830	6922582	3209830	6922582	3198932	123206
6912616	3207046	6912616	3217942	6901720	3217942	6901720	3207046	123207
6922584	3207972	6922584	3218868	6911688	3218868	6911688	3207972	123208
6932550	3208900	6932550	3219796	6921654	3219796	6921654	3208900	123209
6911690	3217014	6911690	3227908	6900796	3227908	6900796	3217014	123210
6921656	3217940	6921656	3228834	6910762	3228834	6910762	3217940	123211
6931622	3218866	6931622	3229762	6920728	3229762	6920728	3218866	123212
6880864	3224206	6880864	3235098	6869974	3235098	6869974	3224206	123301
6890832	3225130	6890832	3236022	6879938	3236022	6879938	3225130	123302
6900798	3226054	6900798	3236948	6889904	3236948	6889904	3226054	123303
6879940	3234172	6879940	3245064	6869050	3245064	6869050	3234172	123304
6889906	3235096	6889906	3245988	6879016	3245988	6879016	3235096	123305
6899872	3236020	6899872	3246912	6888980	3246912	6888980	3236020	123306
6879018	3244138	6879018	3255028	6868128	3255028	6868128	3244138	123307
6888982	3245062	6888982	3255952	6878092	3255952	6878092	3245062	123308
6898946	3245986	6898946	3256876	6888056	3256876	6888056	3245986	123309
6878094	3254102	6878094	3264008	6867296	3264008	6867296	3254102	123310
6888058	3255026	6888058	3264702	6877280	3264702	6877280	3255026	123311
6898022	3255950	6898022	3265396	6887264	3265396	6887264	3255950	123312
6910764	3226980	6910764	3237874	6899870	3237874	6899870	3226980	123401
6920730	3227906	6920730	3238800	6909836	3238800	6909836	3227906	123402
6930694	3228832	6930694	3239728	6919800	3239728	6919800	3228832	123403
6909838	3236946	6909838	3247838	6898944	3247838	6898944	3236946	123404
6919802	3237872	6919802	3248764	6908908	3248764	6908908	3237872	123405
6929768	3238798	6929768	3249692	6918874	3249692	6918874	3238798	123406
6908910	3246910	6908910	3257802	6898020	3257802	6898020	3246910	123407
6918876	3247836	6918876	3258728	6907982	3258728	6907982	3247836	123408
6928840	3248762	6928840	3259656	6917946	3259656	6917946	3248762	123409
6907984	3256874	6907984	3266090	6897250	3266090	6897250	3256874	123410
6917948	3257800	6917948	3266788	6907234	3266788	6907234	3257800	123411
6927912	3258726	6927912	3267482	6917218	3267482	6917218	3258726	123412
6944376	3189892	6944376	3200790	6933476	3200790	6933476	3189892	124101
6954344	3190820	6954344	3201720	6943444	3201720	6943444	3190820	124102
6964312	3191750	6964312	3202650	6953412	3202650	6953412	3191750	124103
6943446	3199860	6943446	3210758	6932548	3210758	6932548	3199860	124104
6953414	3200788	6953414	3211688	6942516	3211688	6942516	3200788	124105
6963382	3201718	6963382	3212618	6952482	3212618	6952482	3201718	124106
6942518	3209828	6942518	3220724	6931620	3220724	6931620	3209828	124107
6952484	3210756	6952484	3221654	6941588	3221654	6941588	3210756	124108
6962452	3211686	6962452	3222584	6951554	3222584	6951554	3211686	124109
6941590	3219794	6941590	3230690	6930692	3230690	6930692	3219794	124110
6951556	3220722	6951556	3231620	6940658	3231620	6940658	3220722	124111
6961522	3221652	6961522	3232550	6950624	3232550	6950624	3221652	124112
6974280	3192680	6974280	3203582	6963380	3203582	6963380	3192680	124201
6984248	3193612	6984248	3204512	6973348	3204512	6973348	3193612	124202
6994216	3194544	6994216	3205444	6983314	3205444	6983314	3194544	124203
6973350	3202648	6973350	3213548	6962450	3213548	6962450	3202648	124204
6983316	3203580	6983316	3214480	6972416	3214480	6972416	3203580	124205
6993284	3204510	6993284	3215412	6982382	3215412	6982382	3204510	124206
6972418	3212616	6972418	3223514	6961520	3223514	6961520	3212616	124207
6982384	3213546	6982384	3224446	6971486	3224446	6971486	3213546	124208
6992352	3214478	6992352	3225378	6981452	3225378	6981452	3214478	124209
6971488	3222582	6971488	3233480	6960590	3233480	6960590	3222582	124210
6981454	3223512	6981454	3234410	6970554	3234410	6970554	3223512	124211
6991418	3224444	6991418	3235342	6980520	3235342	6980520	3224444	124212
6940660	3229760	6940660	3240656	6929766	3240656	6929766	3229760	124301
6950626	3230688	6950626	3241584	6939730	3241584	6939730	3230688	124302
6960592	3231618	6960592	3242514	6949694	3242514	6949694	3231618	124303
6939732	3239726	6939732	3250620	6928838	3250620	6928838	3239726	124304
6949696	3240654	6949696	3251548	6938802	3251548	6938802	3240654	124305
6959662	3241582	6959662	3252478	6948766	3252478	6948766	3241582	124306
6938804	3249690	6938804	3260584	6927910	3260584	6927910	3249690	124307
6948768	3250618	6948768	3261512	6937874	3261512	6937874	3250618	124308
6958732	3251546	6958732	3262442	6947836	3262442	6947836	3251546	124309
6937876	3259654	6937876	3268180	6927202	3268180	6927202	3259654	124310
6947838	3260582	6947838	3268876	6937188	3268876	6937188	3260582	124311
6957802	3261510	6957802	3269574	6947172	3269574	6947172	3261510	124312
6970556	3232548	6970556	3243444	6959660	3243444	6959660	3232548	124401
6980522	3233478	6980522	3244376	6969624	3244376	6969624	3233478	124402
6990486	3234408	6990486	3245308	6979588	3245308	6979588	3234408	124403
6969626	3242512	6969626	3253408	6958730	3253408	6958730	3242512	124404
6979590	3243442	6979590	3254340	6968692	3254340	6968692	3243442	124405
6989554	3244374	6989554	3255272	6978656	3255272	6978656	3244374	124406
6968694	3252476	6968694	3263372	6957800	3263372	6957800	3252476	124407
6978658	3253406	6978658	3264302	6967762	3264302	6967762	3253406	124408
6988622	3254338	6988622	3265234	6977726	3265234	6977726	3254338	124409
6967764	3262440	6967764	3270272	6957156	3270272	6957156	3262440	124410
6977728	3263370	6977728	3270972	6967140	3270972	6967140	3263370	124411
6987690	3264300	6987690	3271670	6977124	3271670	6977124	3264300	124412
7006052	3175538	7006052	3186442	6995148	3186442	6995148	3175538	131307
7016020	3176472	7016020	3187376	7005116	3187376	7005116	3176472	131308
7025990	3177406	7025990	3188312	7015084	3188312	7015084	3177406	131309
7005118	3185508	7005118	3196410	6994214	3196410	6994214	3185508	131310
7015086	3186440	7015086	3197344	7004182	3197344	7004182	3186440	131311
7025054	3187374	7025054	3198280	7014150	3198280	7014150	3187374	131312
7036894	3168372	7036894	3179278	7025988	3179278	7025988	3168372	131404
7035958	3178342	7035958	3189248	7025052	3189248	7025052	3178342	131407
7045928	3179276	7045928	3190184	7035020	3190184	7035020	3179276	131408
7035022	3188310	7035022	3199214	7024118	3199214	7024118	3188310	131410
7044990	3189246	7044990	3200150	7034084	3200150	7034084	3189246	131411
7054958	3190182	7054958	3201088	7044052	3201088	7044052	3190182	131412
7004184	3195476	7004184	3206378	6993282	3206378	6993282	3195476	133101
7014152	3196408	7014152	3207312	7003248	3207312	7003248	3196408	133102
7024120	3197342	7024120	3208246	7013216	3208246	7013216	3197342	133103
7003250	3205442	7003250	3216344	6992350	3216344	6992350	3205442	133104
7013218	3206376	7013218	3217278	7002316	3217278	7002316	3206376	133105
7023184	3207310	7023184	3218212	7012282	3218212	7012282	3207310	133106
7002318	3215410	7002318	3226310	6991416	3226310	6991416	3215410	133107
7012284	3216342	7012284	3227244	7001382	3227244	7001382	3216342	133108
7022250	3217276	7022250	3228178	7011348	3228178	7011348	3217276	133109
7001384	3225376	7001384	3236276	6990484	3236276	6990484	3225376	133110
7011350	3226308	7011350	3237208	7000450	3237208	7000450	3226308	133111
7021314	3227242	7021314	3238144	7010414	3238144	7010414	3227242	133112
7034086	3198278	7034086	3209182	7023182	3209182	7023182	3198278	133201
7044054	3199212	7044054	3210118	7033150	3210118	7033150	3199212	133202
7054020	3200148	7054020	3211054	7043116	3211054	7043116	3200148	133203
7033152	3208244	7033152	3219148	7022248	3219148	7022248	3208244	133204
7043118	3209180	7043118	3220084	7032214	3220084	7032214	3209180	133205
7053084	3210116	7053084	3221020	7042180	3221020	7042180	3210116	133206
7032216	3218210	7032216	3229114	7021312	3229114	7021312	3218210	133207
7042182	3219146	7042182	3230048	7031278	3230048	7031278	3219146	133208
7052146	3220082	7052146	3230986	7041244	3230986	7041244	3220082	133209
7031280	3228176	7031280	3239078	7020378	3239078	7020378	3228176	133210
7041246	3229112	7041246	3240014	7030342	3240014	7030342	3229112	133211
7051210	3230046	7051210	3240950	7040308	3240950	7040308	3230046	133212
7000452	3235340	7000452	3246240	6989552	3246240	6989552	3235340	133301
7010416	3236274	7010416	3247174	6999516	3247174	6999516	3236274	133302
7020380	3237206	7020380	3248108	7009480	3248108	7009480	3237206	133303
6999518	3245306	6999518	3256204	6988620	3256204	6988620	3245306	133304
